0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.138728648919240805e-02,-3.772654321077466288e-02,-1.596052156492341542e-02
2.979032972011998182e-03,-9.931733835241762787e-03,-8.973142045443227230e-03
